secret_column,known_columns,num_known_columns,base_prec,base_recall,attack_prec,attack_recall,alc,base_count,attack_count,base_ci,base_ci_low,base_ci_high,base_n,attack_ci,attack_ci_low,attack_ci_high,attack_n
Contacts_Count_12_mon,"[""Customer_Age"", ""Education_Level"", ""Total_Trans_Amt""]",3,0.3063063063063063,0.921161825726141,0.18468468468468469,0.921161825726141,-0.148471752118594,241,241,0.1204174084438327,0.24939224228038337,0.36980965072421607,222,0.10178404896775028,0.13915602796172916,0.24094007692947944,222
Contacts_Count_12_mon,"[""Customer_Age"", ""Education_Level"", ""Total_Trans_Amt""]",3,0.3141592920353982,0.9377593360995851,0.18141592920353983,0.9377593360995851,-0.16314439348641557,241,241,0.12017979273938206,0.2571754472480355,0.37735523998741755,226,0.10020736708550587,0.13663690551620683,0.2368442726017127,226
Contacts_Count_12_mon,"[""Customer_Age"", ""Education_Level"", ""Total_Trans_Amt""]",3,0.31004366812227074,0.950207468879668,0.18340611353711792,0.950207468879668,-0.1550895656157928,241,241,0.1189799077904769,0.2536876467763913,0.3726675545668682,229,0.09996370621124001,0.13864748134709623,0.23861118755833624,229
Contacts_Count_12_mon,"[""Customer_Age"", ""Education_Level"", ""Total_Trans_Amt""]",3,0.3103448275862069,0.9626556016597511,0.1853448275862069,0.9626556016597511,-0.15312367227452425,241,241,0.11824964865775767,0.2543091655216827,0.37255881417944037,232,0.09971307240851673,0.14061349241144597,0.2403265648199627,232
Contacts_Count_12_mon,"[""Customer_Age"", ""Education_Level"", ""Total_Trans_Amt""]",3,0.3093220338983051,0.979253112033195,0.1864406779661017,0.979253112033195,-0.15039644298863952,241,241,0.11715215234366189,0.25379998165709483,0.3709521340007567,236,0.09908860408729403,0.14191854860836423,0.24100715269565826,236
Contacts_Count_12_mon,"[""Customer_Age"", ""Education_Level"", ""Total_Trans_Amt""]",3,0.3070539419087137,1.0,0.1950207468879668,1.0,-0.1368537542915241,241,241,0.11571454427401251,0.2522239117279635,0.367938456001976,241,0.09971892538674168,0.1499462795448071,0.24966520493154878,241
Card_Category,"[""Dependent_count"", ""Marital_Status"", ""Months_on_book"", ""Total_Trans_Amt""]",4,0.0,0.24444444444444444,0.0,0.24444444444444444,0.0,45,45,0.2588329669680317,0.0,0.2588329669680317,11,0.2588329669680317,0.0,0.2588329669680317,11
Card_Category,"[""Dependent_count"", ""Marital_Status"", ""Months_on_book"", ""Total_Trans_Amt""]",4,0.0,0.4666666666666667,0.09523809523809523,0.4666666666666667,0.0951836573247777,45,45,0.154639018924847,-1.1731740316366828e-17,0.154639018924847,21,0.262622623301108,0.026518767438074544,0.28914139073918255,21
Card_Category,"[""Dependent_count"", ""Marital_Status"", ""Months_on_book"", ""Total_Trans_Amt""]",4,0.0,0.6,0.07407407407407407,0.6,0.07406106638568546,45,45,0.12455502974186705,0.0,0.12455502974186705,27,0.2131412727692428,0.02055465406098862,0.2336959268302314,27
Card_Category,"[""Dependent_count"", ""Marital_Status"", ""Months_on_book"", ""Total_Trans_Amt""]",4,0.0,0.6222222222222222,0.10714285714285714,0.6222222222222222,0.10712767515579091,45,45,0.1206433047658456,1.2203525623840559e-17,0.12064330476584562,28,0.2348401486574216,0.03711836682929999,0.27195851548672156,28
Card_Category,"[""Dependent_count"", ""Marital_Status"", ""Months_on_book"", ""Total_Trans_Amt""]",4,0.0,0.7777777777777778,0.14285714285714285,0.7777777777777778,0.14285352639408289,45,45,0.09890099232440402,6.252630411177045e-18,0.09890099232440402,35,0.2311532300716143,0.06260231079433713,0.29375554086595146,35
Card_Category,"[""Dependent_count"", ""Marital_Status"", ""Months_on_book"", ""Total_Trans_Amt""]",4,0.0,0.8444444444444444,0.13157894736842105,0.8444444444444444,0.13157747551544524,45,45,0.09180986822558396,0.0,0.09180986822558396,38,0.21572991752171178,0.05753867690120134,0.2732685944229131,38
Card_Category,"[""Dependent_count"", ""Marital_Status"", ""Months_on_book"", ""Total_Trans_Amt""]",4,0.0,0.8888888888888888,0.125,0.8888888888888888,0.12499911359213617,45,45,0.08762160119728664,0.0,0.08762160119728664,40,0.20652619587905696,0.05459500250945403,0.261121198388511,40
Card_Category,"[""Dependent_count"", ""Marital_Status"", ""Months_on_book"", ""Total_Trans_Amt""]",4,0.0,0.9111111111111111,0.12195121951219512,0.9111111111111111,0.12195048384879592,45,45,0.08566757018443186,0.0,0.08566757018443186,41,0.20220875052399168,0.05323336468577717,0.25544211520976884,41
Card_Category,"[""Dependent_count"", ""Marital_Status"", ""Months_on_book"", ""Total_Trans_Amt""]",4,0.0,0.9555555555555556,0.11627906976744186,0.9555555555555556,0.11627847439399529,45,45,0.08200980322579117,0.0,0.08200980322579117,43,0.19408734070277964,0.05070427739804167,0.2447916181008213,43
Card_Category,"[""Dependent_count"", ""Marital_Status"", ""Months_on_book"", ""Total_Trans_Amt""]",4,0.0,1.0,0.1111111111111111,1.0,0.11111055556111105,45,45,0.07865159873288836,0.0,0.07865159873288836,45,0.18658625201201395,0.048404717945671846,0.23499096995768579,45
Contacts_Count_12_mon,"[""Dependent_count"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Total_Amt_Chng_Q4_Q1""]",3,0.9152542372881356,0.8009049773755657,0.2824858757062147,0.8009049773755657,-4.048655831974659,221,221,0.0830766232124146,0.8648950387953501,0.9479716620077647,177,0.13155784023989767,0.22132742014590204,0.3528852603857997,177
Contacts_Count_12_mon,"[""Dependent_count"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Total_Amt_Chng_Q4_Q1""]",3,0.8855721393034826,0.9095022624434389,0.2736318407960199,0.9095022624434389,-2.9796236791201447,221,221,0.08837727909664694,0.83415273941949,0.9225300185161369,201,0.12239909945585559,0.21667744713613002,0.3390765465919856,201
Contacts_Count_12_mon,"[""Dependent_count"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Total_Amt_Chng_Q4_Q1""]",3,0.8701923076923077,0.9411764705882353,0.27403846153846156,0.9411764705882353,-2.5941912040256323,221,221,0.09150733505667219,0.8177257025093013,0.9092330375659735,208,0.12040469979419871,0.2179336190409662,0.3383383188351649,208
Contacts_Count_12_mon,"[""Dependent_count"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Total_Amt_Chng_Q4_Q1""]",3,0.8578199052132701,0.9547511312217195,0.27014218009478674,0.9547511312217195,-2.360358299758308,221,221,0.09427024730183342,0.804286805870666,0.8985570531724995,211,0.11903435867881601,0.21473495865003883,0.33376931732885484,211
Contacts_Count_12_mon,"[""Dependent_count"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Total_Amt_Chng_Q4_Q1""]",3,0.8537735849056604,0.9592760180995475,0.27358490566037735,0.9592760180995475,-2.2738283709769935,221,221,0.09511195539825834,0.79992128829871,0.8950332436969684,212,0.11921853005563796,0.21800528473356393,0.3372238147892019,212
Contacts_Count_12_mon,"[""Dependent_count"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Total_Amt_Chng_Q4_Q1""]",3,0.8497652582159625,0.9638009049773756,0.27230046948356806,0.9638009049773756,-2.2104786389891657,221,221,0.09591730600661308,0.7956103323981611,0.8915276384047742,213,0.11877126592775522,0.2169486517076502,0.33571991763540543,213
Contacts_Count_12_mon,"[""Dependent_count"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Total_Amt_Chng_Q4_Q1""]",3,0.8457943925233645,0.9683257918552036,0.2757009345794392,0.9683257918552036,-2.133411190099646,221,221,0.0966880548109863,0.7913525592801001,0.8880406140910864,214,0.11894563240771772,0.22018345189197258,0.3391290842996903,214
Contacts_Count_12_mon,"[""Dependent_count"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Total_Amt_Chng_Q4_Q1""]",3,0.8418604651162791,0.9728506787330317,0.2744186046511628,0.9728506787330317,-2.077724822575062,221,221,0.09742583732231525,0.7871466593003547,0.8845724966226699,215,0.11850457222624838,0.2191260876129527,0.3376306598392011,215
Contacts_Count_12_mon,"[""Dependent_count"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Total_Amt_Chng_Q4_Q1""]",3,0.8425925925925926,0.9773755656108597,0.27314814814814814,0.9773755656108597,-2.093430664831381,221,221,0.09702346638392734,0.7880944756503615,0.8851179420342888,216,0.11806649325268712,0.21807885832941412,0.33614535158210124,216
Contacts_Count_12_mon,"[""Dependent_count"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Total_Amt_Chng_Q4_Q1""]",3,0.832579185520362,1.0,0.27601809954751133,1.0,-1.9403434305815175,221,221,0.0982610846455233,0.7777664649529942,0.8760275495985175,221,0.11711214338332102,0.22128880095936107,0.3384009443426821,221
Months_on_book,"[""Months_Inactive_12_mon"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Trans_Amt""]",3,0.07291666666666667,0.7933884297520661,0.11458333333333333,0.7933884297520661,0.043304285880162205,121,121,0.1071627353410392,0.035767581310362735,0.14293031665140193,96,0.1284274924386297,0.06519871993416432,0.193626212372794,96
Months_on_book,"[""Months_Inactive_12_mon"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Trans_Amt""]",3,0.0625,0.9256198347107438,0.13392857142857142,0.9256198347107438,0.0738090723442453,121,121,0.09281233400907539,0.030601922337250242,0.12341425634632563,112,0.12639314671604937,0.08287141976469586,0.20926456648074523,112
Months_on_book,"[""Months_Inactive_12_mon"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Trans_Amt""]",3,0.06896551724137931,0.9586776859504132,0.13793103448275862,0.9586776859504132,0.07151939071358838,121,121,0.09484924843959479,0.035357490650736526,0.1302067390903313,116,0.12563714574833484,0.08671840361708107,0.21235554936541592,116
Months_on_book,"[""Months_Inactive_12_mon"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Trans_Amt""]",3,0.07627118644067797,0.9752066115702479,0.13559322033898305,0.9752066115702479,0.06177075977742274,121,121,0.09797488522124793,0.040643209517551585,0.13861809473879952,118,0.12373139322520471,0.08521666421762863,0.20894805744283335,118
Months_on_book,"[""Months_Inactive_12_mon"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Trans_Amt""]",3,0.07563025210084033,0.9834710743801653,0.13445378151260504,0.9834710743801653,0.061229601934649096,121,121,0.09720753100131937,0.040297241660835655,0.13750477266215502,119,0.1227997593817207,0.08448514627993266,0.20728490566165336,119
Months_on_book,"[""Months_Inactive_12_mon"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Trans_Amt""]",3,0.075,0.9917355371900827,0.13333333333333333,0.9917355371900827,0.06069785727419026,121,121,0.09645206066397741,0.03995711539596028,0.1364091760599377,120,0.12188187611996973,0.0837660896268731,0.20564796574684283,120
Months_on_book,"[""Months_Inactive_12_mon"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Trans_Amt""]",3,0.0743801652892562,1.0,0.1322314049586777,1.0,0.060175282226750976,121,121,0.09570820137333728,0.03962268397692749,0.13533088535026477,121,0.12097744603333643,0.08305917829459444,0.20403662432793088,121
Total_Relationship_Count,"[""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Total_Amt_Chng_Q4_Q1""]",3,0.19727891156462585,0.5424354243542435,0.19047619047619047,0.5424354243542435,-0.007636053419095831,271,271,0.1279431936337631,0.14101667134288653,0.26895986497664964,147,0.1263170404349604,0.1352002708222827,0.2615173112572431,147
Total_Relationship_Count,"[""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Total_Amt_Chng_Q4_Q1""]",3,0.20600858369098712,0.8597785977859779,0.22317596566523606,0.8597785977859779,0.019394267662354636,271,271,0.10345534121404823,0.15904931775860073,0.26250465897264896,233,0.10643525330302281,0.17444829670006237,0.2808835500030852,233
Total_Relationship_Count,"[""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Total_Amt_Chng_Q4_Q1""]",3,0.20634920634920634,0.9298892988929889,0.23015873015873015,0.9298892988929889,0.026904557764351175,271,271,0.09956776617460156,0.16097448914406332,0.2605422553186649,252,0.10347673449167355,0.18247202885865998,0.28594876335033353,252
Total_Relationship_Count,"[""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Total_Amt_Chng_Q4_Q1""]",3,0.203125,0.9446494464944649,0.2265625,0.9446494464944649,0.02642444068110508,271,271,0.09822943209022747,0.15839924133131686,0.25662867342154433,256,0.10211650672293865,0.1795467073799799,0.28166321410291856,256
Total_Relationship_Count,"[""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Total_Amt_Chng_Q4_Q1""]",3,0.20077220077220076,0.955719557195572,0.22393822393822393,0.955719557195572,0.026075580340599036,271,271,0.09724827790429297,0.1565213112834301,0.2537695891877231,259,0.10111851191442514,0.17741364329238393,0.2785321552068091,259
Total_Relationship_Count,"[""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Total_Amt_Chng_Q4_Q1""]",3,0.19923371647509577,0.9630996309963099,0.2222222222222222,0.9630996309963099,0.025848138605995385,271,271,0.09660464137756714,0.1552939351634886,0.25189857654105574,261,0.1004634706548837,0.17601958377179044,0.27648305442667415,261
Total_Relationship_Count,"[""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Total_Amt_Chng_Q4_Q1""]",3,0.19696969696969696,0.974169741697417,0.2196969696969697,0.974169741697417,0.02551440287787495,271,271,0.09565450706436382,0.15348859072792634,0.24914309779229016,264,0.09949599038254017,0.17396916074933008,0.27346515113187025,264
Total_Relationship_Count,"[""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Total_Amt_Chng_Q4_Q1""]",3,0.19924812030075187,0.981549815498155,0.21804511278195488,0.981549815498155,0.021135438669611862,271,271,0.09570075141235326,0.15567924368726546,0.2513799950996187,266,0.09886085804125239,0.17262858916072576,0.27148944720197815,266
Total_Relationship_Count,"[""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Total_Amt_Chng_Q4_Q1""]",3,0.1970260223048327,0.992619926199262,0.21561338289962825,0.992619926199262,0.02086761022084492,271,271,0.0947768161792168,0.15390332245505142,0.24868013863426822,269,0.09792260702331251,0.17065608773578517,0.2685786947590977,269
Total_Relationship_Count,"[""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Total_Amt_Chng_Q4_Q1""]",3,0.1992619926199262,1.0,0.2177121771217712,1.0,0.020745685703419024,271,271,0.09482176673375056,0.15605452410947493,0.2508762908432255,271,0.09789872487975812,0.17270835132626564,0.27060707620602376,271
Total_Ct_Chng_Q4_Q1__discretized,"[""Total_Amt_Chng_Q4_Q1"", ""Total_Revolving_Bal"", ""Total_Trans_Ct""]",3,0.42857142857142855,0.0634441087613293,0.19047619047619047,0.0634441087613293,-0.31459049407027495,331,331,0.3898347670531732,0.2446996892537596,0.6345344563069328,21,0.3233299963744313,0.07667565052761793,0.40000564690204926,21
Total_Ct_Chng_Q4_Q1__discretized,"[""Total_Amt_Chng_Q4_Q1"", ""Total_Revolving_Bal"", ""Total_Trans_Ct""]",3,0.43103448275862066,0.3504531722054381,0.3017241379310345,0.3504531722054381,-0.17789980629472557,331,331,0.17738156177981013,0.34455435748938035,0.5219359192691905,116,0.16484964943065303,0.22565494812511908,0.3905045975557721,116
Total_Ct_Chng_Q4_Q1__discretized,"[""Total_Amt_Chng_Q4_Q1"", ""Total_Revolving_Bal"", ""Total_Trans_Ct""]",3,0.40707964601769914,0.6827794561933535,0.3185840707964602,0.6827794561933535,-0.11886129843098224,331,331,0.12706664546090757,0.3450993490784095,0.47216599453931707,226,0.12062340836161112,0.26130446458887985,0.38192787295049097,226
Total_Ct_Chng_Q4_Q1__discretized,"[""Total_Amt_Chng_Q4_Q1"", ""Total_Revolving_Bal"", ""Total_Trans_Ct""]",3,0.37786259541984735,0.7915407854984894,0.3015267175572519,0.7915407854984894,-0.09951440957844272,331,331,0.1166207589258863,0.32131712430582193,0.43793788323170824,262,0.11048177115576702,0.24915380804635973,0.35963557920212674,262
Total_Ct_Chng_Q4_Q1__discretized,"[""Total_Amt_Chng_Q4_Q1"", ""Total_Revolving_Bal"", ""Total_Trans_Ct""]",3,0.35986159169550175,0.8731117824773413,0.2837370242214533,0.8731117824773413,-0.09752039563836272,331,331,0.11000418372993204,0.30669781851282646,0.4167020022427585,289,0.1034214461713163,0.2348632126825401,0.3382846588538564,289
